city,year,type,n
"Memphis, Tenn.",1996,Homicide,25.4897676789746
"Mesa, Ariz.",1996,Homicide,5.28141119307079
Miami,1996,Homicide,32.2098000914343
"Miami-Dade County, Fla.",1996,Homicide,12.0912377934476
Milwaukee,1996,Homicide,20.7290568757484
Minneapolis,1996,Homicide,22.953857215946
"Montgomery County, Md.",1996,Homicide,1.50130989288154
"Nashville, Tenn.",1996,Homicide,16.7905836897402
"Nassau County, N.Y.",1996,Homicide,0.778077661876626
National,1996,Homicide,7.4
New Orleans,1996,Homicide,71.8820397296744
New York City,1996,Homicide,13.3931113900851
"Newark, N.J.",1996,Homicide,35.1267043133302
"Oakland, Calif.",1996,Homicide,24.9902591731717
Oklahoma City,1996,Homicide,14.2664895066776
"Omaha, Neb.",1996,Homicide,7.70093010122445
"Orlando, Fla.",1996,Homicide,7.11876286853288
Philadelphia,1996,Homicide,27.4796634133798
Phoenix,1996,Homicide,16.3187526156065
Pittsburgh,1996,Homicide,13.2652946024363
"Portland, Ore.",1996,Homicide,10.8996251383825
"Prince George's County, Md.",1996,Homicide,20.4858880166867
"Raleigh, N.C.",1996,Homicide,10.1967566156557
"Sacramento, Calif.",1996,Homicide,11.3371809440444
Salt Lake City,1996,Homicide,11.1000111000111
San Antonio,1996,Homicide,11.4540023906559
San Diego,1996,Homicide,6.76159142185141
San Francisco,1996,Homicide,11.0048354173181
San Jose,1996,Homicide,4.81710650863346
Seattle,1996,Homicide,6.85704542885259
"St. Louis, Mo.",1996,Homicide,44.380161533094
"Suffolk County, N.Y.",1996,Homicide,3.2013554046267
"Tampa, Fla.",1996,Homicide,14.5925951063902
"Tucson, Ariz.",1996,Homicide,9.73781978682642
"Tulsa, Okla.",1996,Homicide,8.16223360839183
"Virginia Beach, Va.",1996,Homicide,4.54699432307759
"Washington, D.C.",1996,Homicide,73.1123388581952
"Wichita, Kan.",1996,Homicide,7.67494067910433
"Albuquerque, N.M.",1997,Homicide,11.368197351906
"Arlington, Texas",1997,Homicide,3.95404086501234
Atlanta,1997,Homicide,35.6408824682499
"Aurora, Colo.",1997,Homicide,6.36782823345207
"Austin, Texas",1997,Homicide,7.32301642369508
Baltimore,1997,Homicide,43.358204080952
"Baltimore County, Md.",1997,Homicide,3.17526934567363
Boston,1997,Homicide,7.7474127244948
"Buffalo, N.Y.",1997,Homicide,14.7241934502946
"Charlotte-Mecklenburg, N.C.",1997,Homicide,10.4981272408608
Chicago,1997,Homicide,27.369504948204
Cincinnati,1997,Homicide,NA
Cleveland,1997,Homicide,15.5046876510197
"Columbus, Ohio",1997,Homicide,13.0976177928019
Dallas,1997,Homicide,19.3908310130828
Denver,1997,Homicide,13.1230351107755
Detroit,1997,Homicide,45.9168288604402
"El Paso, Texas",1997,Homicide,3.91674309755628
"Fairfax County, Va.",1997,Homicide,1.83579923240645
"Fort Worth, Texas",1997,Homicide,15.484410964637
"Fresno, Calif.",1997,Homicide,15.119329306552
Honolulu,1997,Homicide,3.86244251776724
Houston,1997,Homicide,14.1003791558647
Indianapolis,1997,Homicide,31.2157750771135
"Jacksonville, Fla.",1997,Homicide,10.6754727455181
"Kansas City, Mo.",1997,Homicide,22.1204680691043
Las Vegas,1997,Homicide,16.7874751637354
"Long Beach, Calif.",1997,Homicide,12.5728552056111
Los Angeles,1997,Homicide,16.265172002782
"Los Angeles County, Calif.",1997,Homicide,14.7266046199174
"Louisville, Ky.",1997,Homicide,NA
"Memphis, Tenn.",1997,Homicide,21.647330476304
"Mesa, Ariz.",1997,Homicide,3.70801387367652
Miami,1997,Homicide,25.0149323831062
"Miami-Dade County, Fla.",1997,Homicide,14.2559452571702
Milwaukee,1997,Homicide,19.4110805448468
Minneapolis,1997,Homicide,15.9370431838915
"Montgomery County, Md.",1997,Homicide,2.74051098072922
"Nashville, Tenn.",1997,Homicide,21.0562728892966
"Nassau County, N.Y.",1997,Homicide,1.17020654145457
National,1997,Homicide,6.8
New Orleans,1997,Homicide,54.6561066428664
New York City,1997,Homicide,10.5184402601087
"Newark, N.J.",1997,Homicide,21.5688500397321
"Oakland, Calif.",1997,Homicide,26.2811391679232
Oklahoma City,1997,Homicide,12.4987818983743
"Omaha, Neb.",1997,Homicide,8.81320274630769
"Orlando, Fla.",1997,Homicide,7.5334836442689
Philadelphia,1997,Homicide,27.4204626186279
Phoenix,1997,Homicide,14.9248894278906
Pittsburgh,1997,Homicide,14.1543618081348
"Portland, Ore.",1997,Homicide,9.71086941836114
"Prince George's County, Md.",1997,Homicide,11.5894193237342
"Raleigh, N.C.",1997,Homicide,9.25214508972569
"Sacramento, Calif.",1997,Homicide,10.679280372785
Salt Lake City,1997,Homicide,11.3175211395127
San Antonio,1997,Homicide,9.15145758636568
San Diego,1997,Homicide,5.66522893866586
San Francisco,1997,Homicide,7.82245415577821
San Jose,1997,Homicide,5.11582586680531
Seattle,1997,Homicide,8.95453108410132
"St. Louis, Mo.",1997,Homicide,40.5597779550979
"Suffolk County, N.Y.",1997,Homicide,2.71601138091072
"Tampa, Fla.",1997,Homicide,11.6718411829244
"Tucson, Ariz.",1997,Homicide,10.2894843527811
"Tulsa, Okla.",1997,Homicide,10.4811091109661
"Virginia Beach, Va.",1997,Homicide,4.28078333829003
"Washington, D.C.",1997,Homicide,56.8998109640832
"Wichita, Kan.",1997,Homicide,10.1365263391302
"Albuquerque, N.M.",1998,Homicide,8.75911717568185
"Arlington, Texas",1998,Homicide,4.24908808032738
Atlanta,1998,Homicide,35.9675760750443
"Aurora, Colo.",1998,Homicide,10.6680890785438
"Austin, Texas",1998,Homicide,5.71675616963045
Baltimore,1998,Homicide,47.2629040563048
"Baltimore County, Md.",1998,Homicide,2.890722432832
Boston,1998,Homicide,6.07543184705636
"Buffalo, N.Y.",1998,Homicide,12.6357533500946
"Charlotte-Mecklenburg, N.C.",1998,Homicide,10.9597725762884
Chicago,1998,Homicide,25.5551148944152
Cincinnati,1998,Homicide,NA
Cleveland,1998,Homicide,16.3465962753978
"Columbus, Ohio",1998,Homicide,11.7962515142304
Dallas,1998,Homicide,23.1792769905204
Denver,1998,Homicide,10.0128989698494
Detroit,1998,Homicide,43.0010320247686
"El Paso, Texas",1998,Homicide,2.72213415317609
"Fairfax County, Va.",1998,Homicide,1.69027035310875
"Fort Worth, Texas",1998,Homicide,12.8557941465962
"Fresno, Calif.",1998,Homicide,8.90434507305273
Honolulu,1998,Homicide,1.94344350752684
Houston,1998,Homicide,14.1334340850577
Indianapolis,1998,Homicide,18.8234922448528
"Jacksonville, Fla.",1998,Homicide,10.5225588019071
"Kansas City, Mo.",1998,Homicide,29.0353561298104
Las Vegas,1998,Homicide,12.7669503277584
"Long Beach, Calif.",1998,Homicide,8.83683938811864
Los Angeles,1998,Homicide,11.7624969627355
"Los Angeles County, Calif.",1998,Homicide,13.812402271982
"Louisville, Ky.",1998,Homicide,NA
"Memphis, Tenn.",1998,Homicide,19.032109651431
"Mesa, Ariz.",1998,Homicide,3.01710423820861
Miami,1998,Homicide,23.0594531692001
"Miami-Dade County, Fla.",1998,Homicide,11.2080817741646
Milwaukee,1998,Homicide,18.8666738054081
Minneapolis,1998,Homicide,16.0166130938574
"Montgomery County, Md.",1998,Homicide,1.47645969572626
"Nashville, Tenn.",1998,Homicide,18.5070708458304
"Nassau County, N.Y.",1998,Homicide,1.26059628143491
National,1998,Homicide,6.3
New Orleans,1998,Homicide,48.8159997622873
New York City,1998,Homicide,8.60317937085343
"Newark, N.J.",1998,Homicide,22.2878475511228
"Oakland, Calif.",1998,Homicide,19.1298571903022
Oklahoma City,1998,Homicide,12.0784147943326
"Omaha, Neb.",1998,Homicide,7.60336503212422
"Orlando, Fla.",1998,Homicide,13.7720559476001
Philadelphia,1998,Homicide,23.3196887856445
Phoenix,1998,Homicide,15.0935145207768
Pittsburgh,1998,Homicide,10.1629458992513
"Portland, Ore.",1998,Homicide,5.3190074732055
"Prince George's County, Md.",1998,Homicide,15.4127409957546
"Raleigh, N.C.",1998,Homicide,10.9339123100233
"Sacramento, Calif.",1998,Homicide,8.05816435016103
Salt Lake City,1998,Homicide,8.95962011210725
San Antonio,1998,Homicide,8.08509517247143
San Diego,1998,Homicide,3.48337270097402
San Francisco,1998,Homicide,7.82343848214503
San Jose,1998,Homicide,3.37126588709049
Seattle,1998,Homicide,9.10602949238531
"St. Louis, Mo.",1998,Homicide,32.8342336112136
"Suffolk County, N.Y.",1998,Homicide,2.46178691264842
"Tampa, Fla.",1998,Homicide,13.5580811247784
"Tucson, Ariz.",1998,Homicide,9.62202545774113
"Tulsa, Okla.",1998,Homicide,9.83816223129519
"Virginia Beach, Va.",1998,Homicide,3.20950012035625
"Washington, D.C.",1998,Homicide,49.7131931166348
"Wichita, Kan.",1998,Homicide,9.41736866568037
"Albuquerque, N.M.",1999,Homicide,11.4239746387763
"Arlington, Texas",1999,Homicide,3.53800135087324
Atlanta,1999,Homicide,34.7685701851001
"Aurora, Colo.",1999,Homicide,4.2979159015074
"Austin, Texas",1999,Homicide,3.74739689751226
Baltimore,1999,Homicide,46.8806679496087
"Baltimore County, Md.",1999,Homicide,4.12625799290559
Boston,1999,Homicide,5.5574279506357
"Buffalo, N.Y.",1999,Homicide,10.6287927352202
"Charlotte-Mecklenburg, N.C.",1999,Homicide,13.885881199674
Chicago,1999,Homicide,22.7221811025185
Cincinnati,1999,Homicide,8.28856030667673
Cleveland,1999,Homicide,15.6657019539951
"Columbus, Ohio",1999,Homicide,10.543494886405
Dallas,1999,Homicide,17.5006826182487
Denver,1999,Homicide,12.3620551622373
Detroit,1999,Homicide,42.563229472216
"El Paso, Texas",1999,Homicide,2.24399251147642
"Fairfax County, Va.",1999,Homicide,1.65947193390434
"Fort Worth, Texas",1999,Homicide,13.4300026258662
"Fresno, Calif.",1999,Homicide,6.43618522350891
Honolulu,1999,Homicide,4.26972671441067
Houston,1999,Homicide,13.2981878598029
Indianapolis,1999,Homicide,14.8867160431372
"Jacksonville, Fla.",1999,Homicide,11.8155857541048
"Kansas City, Mo.",1999,Homicide,26.3518261590299
Las Vegas,1999,Homicide,11.8163586102228
"Long Beach, Calif.",1999,Homicide,10.5210672936613
Los Angeles,1999,Homicide,11.6433954003931
"Los Angeles County, Calif.",1999,Homicide,11.6754698378706
"Louisville, Ky.",1999,Homicide,NA
"Memphis, Tenn.",1999,Homicide,19.3489885234262
"Mesa, Ariz.",1999,Homicide,2.44208858269319
Miami,1999,Homicide,16.8697282099344
"Miami-Dade County, Fla.",1999,Homicide,8.77206695953211
Milwaukee,1999,Homicide,21.3462236980955
Minneapolis,1999,Homicide,13.2041387951645
"Montgomery County, Md.",1999,Homicide,1.44832905070479
"Nashville, Tenn.",1999,Homicide,13.003528163156
"Nassau County, N.Y.",1999,Homicide,1.55405438219054
National,1999,Homicide,5.7
New Orleans,1999,Homicide,33.9180985256361
New York City,1999,Homicide,8.93762947953249
"Newark, N.J.",1999,Homicide,25.712880289773
"Oakland, Calif.",1999,Homicide,16.1623127192014
Oklahoma City,1999,Homicide,11.8200315763701
"Omaha, Neb.",1999,Homicide,9.13085045815385
"Orlando, Fla.",1999,Homicide,10.3515720769067
Philadelphia,1999,Homicide,20.3430167021741
Phoenix,1999,Homicide,17.4568330857563
Pittsburgh,1999,Homicide,14.1181080582703
"Portland, Ore.",1999,Homicide,6.87644405325118
"Prince George's County, Md.",1999,Homicide,13.4559996371416
"Raleigh, N.C.",1999,Homicide,6.08346514174474
"Sacramento, Calif.",1999,Homicide,13.1678733153047
Salt Lake City,1999,Homicide,9.03903734252302
San Antonio,1999,Homicide,8.49427477032277
San Diego,1999,Homicide,4.60215946240318
San Francisco,1999,Homicide,8.45777719043214
San Jose,1999,Homicide,2.85440263061746
Seattle,1999,Homicide,8.28799493143066
"St. Louis, Mo.",1999,Homicide,38.1415108732646
"Suffolk County, N.Y.",1999,Homicide,1.70002218124179
"Tampa, Fla.",1999,Homicide,10.5823356921701
"Tucson, Ariz.",1999,Homicide,7.63867375648757
"Tulsa, Okla.",1999,Homicide,10.7141083901921
"Virginia Beach, Va.",1999,Homicide,2.74185440753096
"Washington, D.C.",1999,Homicide,46.4354527938343
"Wichita, Kan.",1999,Homicide,8.12553041656886
"Albuquerque, N.M.",2000,Homicide,7.35610456368269
"Arlington, Texas",2000,Homicide,4.20459562301596
Atlanta,2000,Homicide,32.1748776634316
"Aurora, Colo.",2000,Homicide,7.95968059972575
"Austin, Texas",2000,Homicide,4.87387329757129
Baltimore,2000,Homicide,40.0826839733765
"Baltimore County, Md.",2000,Homicide,4.37496354197048
Boston,2000,Homicide,6.61980748241932
"Buffalo, N.Y.",2000,Homicide,13.3265903064432
"Charlotte-Mecklenburg, N.C.",2000,Homicide,11.9844681293044
Chicago,2000,Homicide,21.7885536543997
Cincinnati,2000,Homicide,6.64080776370799
Cleveland,2000,Homicide,14.841044056998
"Columbus, Ohio",2000,Homicide,9.41712229609119
Dallas,2000,Homicide,19.4349559979135
Denver,2000,Homicide,5.7695497587607
Detroit,2000,Homicide,41.6285597149074
"El Paso, Texas",2000,Homicide,3.54822570973385
"Fairfax County, Va.",2000,Homicide,0.21421509980817
"Fort Worth, Texas",2000,Homicide,11.4083943339555
"Fresno, Calif.",2000,Homicide,5.61203969582745
Honolulu,2000,Homicide,2.28231559175308
Houston,2000,Homicide,11.7729499583084
Indianapolis,2000,Homicide,12.0940615638126
"Jacksonville, Fla.",2000,Homicide,10.7392841655372
"Kansas City, Mo.",2000,Homicide,25.5919555198224
Las Vegas,2000,Homicide,8.48623485560671
"Long Beach, Calif.",2000,Homicide,10.6170453412838
Los Angeles,2000,Homicide,14.8857048516572
"Los Angeles County, Calif.",2000,Homicide,11.2462347909872
"Louisville, Ky.",2000,Homicide,NA
"Memphis, Tenn.",2000,Homicide,22.6119058606368
"Mesa, Ariz.",2000,Homicide,3.78429517502365
Miami,2000,Homicide,18.208403454079
"Miami-Dade County, Fla.",2000,Homicide,8.38665641446358
Milwaukee,2000,Homicide,20.4364009152827
Minneapolis,2000,Homicide,13.0678640314883
"Montgomery County, Md.",2000,Homicide,1.28498368070725
"Nashville, Tenn.",2000,Homicide,13.0159372921066
"Nassau County, N.Y.",2000,Homicide,1.82318729603092
National,2000,Homicide,5.5
New Orleans,2000,Homicide,42.0901471917206
New York City,2000,Homicide,8.40380416364167
"Newark, N.J.",2000,Homicide,21.2030152149913
"Oakland, Calif.",2000,Homicide,20.0258333249892
Oklahoma City,2000,Homicide,7.50792283435942
"Omaha, Neb.",2000,Homicide,9.48700920752704
"Orlando, Fla.",2000,Homicide,11.293297696705
Philadelphia,2000,Homicide,21.0207241936015
Phoenix,2000,Homicide,11.5060425647877
Pittsburgh,2000,Homicide,10.8425861619296
"Portland, Ore.",2000,Homicide,3.59086106958522
"Prince George's County, Md.",2000,Homicide,9.84558594461784
"Raleigh, N.C.",2000,Homicide,9.4171166961857
"Sacramento, Calif.",2000,Homicide,9.58188581340383
Salt Lake City,2000,Homicide,5.50227519079139
San Antonio,2000,Homicide,7.42587664657894
San Diego,2000,Homicide,4.41392839627268
San Francisco,2000,Homicide,7.59591777354638
San Jose,2000,Homicide,2.12304023831685
Seattle,2000,Homicide,6.39007124929443
"St. Louis, Mo.",2000,Homicide,35.6128424505082
"Suffolk County, N.Y.",2000,Homicide,1.96771685026777
"Tampa, Fla.",2000,Homicide,12.5227799253247
"Tucson, Ariz.",2000,Homicide,12.3279480746827
"Tulsa, Okla.",2000,Homicide,8.39589974786859
"Virginia Beach, Va.",2000,Homicide,2.58667111887635
"Washington, D.C.",2000,Homicide,41.7789074203885
"Wichita, Kan.",2000,Homicide,9.00419421175541
"Albuquerque, N.M.",2001,Homicide,7.53716487326479
"Arlington, Texas",2001,Homicide,4.40496292489538
Atlanta,2001,Homicide,33.5278574292339
"Aurora, Colo.",2001,Homicide,5.98853020332821
"Austin, Texas",2001,Homicide,3.87214764201101
Baltimore,2001,Homicide,38.7393958470157
"Baltimore County, Md.",2001,Homicide,4.04966191854693
Boston,2001,Homicide,10.9807684510697
"Buffalo, N.Y.",2001,Homicide,21.8290715481928
"Charlotte-Mecklenburg, N.C.",2001,Homicide,10.3698745716535
Chicago,2001,Homicide,22.8810231459071
Cincinnati,2001,Homicide,16.8735687597927
Cleveland,2001,Homicide,16.0663351854827
"Columbus, Ohio",2001,Homicide,11.3644654211587
Dallas,2001,Homicide,19.7441000104479
Denver,2001,Homicide,7.89954586388556
Detroit,2001,Homicide,41.3057640886641
"El Paso, Texas",2001,Homicide,3.46949361006014
"Fairfax County, Va.",2001,Homicide,0.21095933758768
"Fort Worth, Texas",2001,Homicide,12.252481584703
"Fresno, Calif.",2001,Homicide,9.18273645546373
Honolulu,2001,Homicide,2.25834316653587
Houston,2001,Homicide,13.363597460416
Indianapolis,2001,Homicide,14.0306745622617
"Jacksonville, Fla.",2001,Homicide,9.93800012985654
"Kansas City, Mo.",2001,Homicide,23.1842563143335
Las Vegas,2001,Homicide,11.8987656596255
"Long Beach, Calif.",2001,Homicide,10.4233363610644
Los Angeles,2001,Homicide,15.6238126035277
"Los Angeles County, Calif.",2001,Homicide,10.7367498068876
"Louisville, Ky.",2001,Homicide,NA
"Memphis, Tenn.",2001,Homicide,24.2415741471997
"Mesa, Ariz.",2001,Homicide,4.14607854136079
Miami,2001,Homicide,17.7484718834625
"Miami-Dade County, Fla.",2001,Homicide,7.2035671416974
Milwaukee,2001,Homicide,21.1233989045771
Minneapolis,2001,Homicide,11.1189834663302
"Montgomery County, Md.",2001,Homicide,2.07192336646109
"Nashville, Tenn.",2001,Homicide,10.9898227035324
"Nassau County, N.Y.",2001,Homicide,1.24819012431974
National,2001,Homicide,5.6
New Orleans,2001,Homicide,43.9820024819891
New York City,2001,Homicide,7.83994252536888
"Newark, N.J.",2001,Homicide,32.6296211700982
"Oakland, Calif.",2001,Homicide,20.6434869798579
Oklahoma City,2001,Homicide,8.86669806134573
"Omaha, Neb.",2001,Homicide,6.40277009445366
"Orlando, Fla.",2001,Homicide,7.86291273739444
Philadelphia,2001,Homicide,20.351682339877
Phoenix,2001,Homicide,15.294078045168
Pittsburgh,2001,Homicide,16.1094741281846
"Portland, Ore.",2001,Homicide,3.91002474487089
"Prince George's County, Md.",2001,Homicide,15.3485940832618
"Raleigh, N.C.",2001,Homicide,3.56136770765445
"Sacramento, Calif.",2001,Homicide,9.6482722356494
Salt Lake City,2001,Homicide,9.74431987354038
San Antonio,2001,Homicide,8.54246716702744
San Diego,2001,Homicide,4.01240314058819
San Francisco,2001,Homicide,7.8365151270021
San Jose,2001,Homicide,2.40828537743853
Seattle,2001,Homicide,4.36799482829412
"St. Louis, Mo.",2001,Homicide,42.2451589331385
"Suffolk County, N.Y.",2001,Homicide,2.19979479057168
"Tampa, Fla.",2001,Homicide,10.9215894124827
"Tucson, Ariz.",2001,Homicide,8.34225491150258
"Tulsa, Okla.",2001,Homicide,8.6267047256581
"Virginia Beach, Va.",2001,Homicide,2.77894210305707
"Washington, D.C.",2001,Homicide,40.3971865370692
"Wichita, Kan.",2001,Homicide,4.92637960362929
"Albuquerque, N.M.",2002,Homicide,11.1478333857937
"Arlington, Texas",2002,Homicide,4.02542921138966
Atlanta,2002,Homicide,34.9028918882924
"Aurora, Colo.",2002,Homicide,5.52516713630587
"Austin, Texas",2002,Homicide,3.64546271129102
Baltimore,2002,Homicide,37.7033447188493
"Baltimore County, Md.",2002,Homicide,3.73080084856422
Boston,2002,Homicide,10.05962001462
"Buffalo, N.Y.",2002,Homicide,14.5545134223077
"Charlotte-Mecklenburg, N.C.",2002,Homicide,10.3576640530312
Chicago,2002,Homicide,22.0535758954415
Cincinnati,2002,Homicide,21.0038016881055
Cleveland,2002,Homicide,16.6225476547663
"Columbus, Ohio",2002,Homicide,11.3169744837154
Dallas,2002,Homicide,15.7875956216809
Denver,2002,Homicide,8.77638292563306
Detroit,2002,Homicide,41.788506497489
"El Paso, Texas",2002,Homicide,2.37791932059448
"Fairfax County, Va.",2002,Homicide,0.831601696051659
"Fort Worth, Texas",2002,Homicide,9.48982350718809
"Fresno, Calif.",2002,Homicide,9.4730502996416
Honolulu,2002,Homicide,1.99903824049096
Houston,2002,Homicide,12.5454343195058
Indianapolis,2002,Homicide,13.929759189288
"Jacksonville, Fla.",2002,Homicide,11.6996618797717
"Kansas City, Mo.",2002,Homicide,18.5412710823188
Las Vegas,2002,Homicide,11.8764227867809
"Long Beach, Calif.",2002,Homicide,14.0027336680056
Los Angeles,2002,Homicide,17.0732172128312
"Los Angeles County, Calif.",2002,Homicide,13.1860017405522
"Louisville, Ky.",2002,Homicide,NA
"Memphis, Tenn.",2002,Homicide,22.4925691495545
"Mesa, Ariz.",2002,Homicide,5.21887239145339
Miami,2002,Homicide,17.1484049345195
"Miami-Dade County, Fla.",2002,Homicide,7.60734448645569
Milwaukee,2002,Homicide,18.32892998679
Minneapolis,2002,Homicide,12.038471882484
"Montgomery County, Md.",2002,Homicide,3.62743108731113
"Nashville, Tenn.",2002,Homicide,11.2380395150875
"Nassau County, N.Y.",2002,Homicide,1.52452096692742
National,2002,Homicide,5.6
New Orleans,2002,Homicide,53.0692759746337
